************************************************************************************************************************************************************************************************************************************************************************************************************
basic info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    10
engine_to_start      20
steps                302
resources            20
************************************************************************************************************************************************************************************************************************************************************************************************************
resource availability
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0   	R1   	R2   	R3   	R4   	R5   	R6   	R7   	R8   	R9   	R10  	R11  	R12  	R13  	R14  	R15  	R16  	R17  	R18  	R19  	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
************************************************************************************************************************************************************************************************************************************************************************************************************
engine info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	3                   	0                   	1                   	30                  	
1                   	6                   	0                   	1                   	30                  	
2                   	5                   	0                   	1                   	30                  	
3                   	7                   	0                   	1                   	30                  	
4                   	9                   	0                   	1                   	30                  	
5                   	0                   	0                   	1                   	30                  	
6                   	6                   	0                   	1                   	30                  	
7                   	5                   	0                   	1                   	30                  	
8                   	0                   	0                   	1                   	30                  	
9                   	8                   	0                   	1                   	30                  	
10                  	1                   	1                   	0                   	60                  	
11                  	3                   	0                   	0                   	30                  	
12                  	9                   	1                   	0                   	30                  	
13                  	1                   	0                   	0                   	30                  	
14                  	0                   	0                   	0                   	60                  	
15                  	4                   	0                   	0                   	30                  	
16                  	9                   	0                   	0                   	30                  	
17                  	1                   	0                   	0                   	30                  	
18                  	2                   	1                   	0                   	60                  	
19                  	2                   	0                   	0                   	30                  	
20                  	8                   	1                   	0                   	60                  	
21                  	2                   	1                   	0                   	60                  	
22                  	2                   	0                   	0                   	60                  	
23                  	7                   	0                   	0                   	60                  	
24                  	9                   	1                   	0                   	60                  	
25                  	6                   	1                   	0                   	30                  	
26                  	7                   	0                   	0                   	60                  	
27                  	2                   	1                   	0                   	30                  	
28                  	9                   	0                   	0                   	60                  	
29                  	7                   	1                   	0                   	60                  	
************************************************************************************************************************************************************************************************************************************************************************************************************
step info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	step_name           	engine_no           	status              	resource_occupation 	stand_by_time       	due_time            	punish_weight       	schedule_start_time 	modes               	successors          	successor_list      	
194                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
195                 	0                   	2                   	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
196                 	0                   	1                   	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
197                 	0                   	5                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
198                 	0                   	2                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
199                 	0                   	1                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
200                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
200                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
200                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
200                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
200                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
200                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
200                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
200                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
200                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
200                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
201                 	0                   	4                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
202                 	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
203                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
204                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
205                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
206                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
207                 	0                   	4                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
208                 	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
209                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
210                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
211                 	0                   	5                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
212                 	0                   	2                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
213                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
214                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
214                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
214                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
214                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
214                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
214                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
214                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
214                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
214                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
214                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
215                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
216                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
217                 	0                   	5                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
218                 	0                   	2                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
219                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
220                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
220                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
220                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
220                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
220                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
220                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
220                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
220                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
220                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
220                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
221                 	0                   	5                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
222                 	0                   	2                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
223                 	0                   	1                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
224                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
224                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
224                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
224                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
224                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
224                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
224                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
224                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
224                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
224                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
225                 	0                   	2                   	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
226                 	0                   	1                   	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
227                 	0                   	5                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
228                 	0                   	2                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
229                 	0                   	1                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
230                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
230                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
230                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
230                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
230                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
230                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
230                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
230                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
230                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
230                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
231                 	0                   	5                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
232                 	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
233                 	0                   	3                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
234                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
234                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
234                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
234                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
234                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
234                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
234                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
234                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
234                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
235                 	0                   	1                   	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
236                 	0                   	1                   	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
237                 	0                   	5                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
238                 	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
239                 	0                   	3                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
240                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
240                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
240                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
240                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
240                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
240                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
240                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
240                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
240                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
241                 	0                   	4                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
242                 	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
243                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
244                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
244                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
244                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
244                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
244                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
244                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
244                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
244                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
244                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
244                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
245                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
246                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
247                 	0                   	4                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
248                 	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
249                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
250                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
250                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
250                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
250                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
250                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
250                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
250                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
250                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
250                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
250                 	9                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
251                 	0                   	4                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
252                 	0                   	2                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
253                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
254                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
254                 	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
254                 	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
254                 	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
254                 	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
254                 	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
254                 	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
254                 	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
254                 	8                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
255                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
256                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
257                 	0                   	4                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
258                 	0                   	2                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
259                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
260                 	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
260                 	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
260                 	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
260                 	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
260                 	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
260                 	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
260                 	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
260                 	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
260                 	8                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
261                 	0                   	5                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
262                 	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
263                 	0                   	3                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
264                 	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
264                 	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
264                 	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
264                 	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
264                 	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
264                 	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
264                 	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
264                 	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
264                 	8                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
